id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,productDisplayName,style,occasion
57050,Women,Apparel,Dress,Dresses,White,Summer,Casual,Elle Color Clash Purple Dress,Party,Party
10797,Men,Apparel,Topwear,Shirts,White,Fall,Casual,Wrangler Men Urban Big Check White Shirts,Formal,Office
25470,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Nike Men T-Lite Black Sports Shoes,Sporty,Sports
31242,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Puma Men Attack White T-shirt,Casual,Casual
3497,Women,Footwear,Shoes,Casual Shoes,Blue,Summer,Casual,ADIDAS Women Boat Black Icegrey Shoe,Casual,Casual
19428,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,Quiksilver Men Rincon Red Shirt,Formal,Office
13112,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,ADIDAS Men Rsp Ds 7in Black Shorts,Casual,Casual
43662,Women,Apparel,Topwear,Tops,Purple,Summer,Casual,ONLY Women Purple Top,Casual,College
16460,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Locomotive Men Check Blue Shirt,Formal,Office
8843,Men,Apparel,Bottomwear,Trousers,Beige,Summer,Casual,Scullers Men Scul Beige Trousers,Formal,Office
7037,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Numero Uno Men's Black Light Shoe,Casual,Casual
9991,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,Nike Men As Ad Club Pi Blue T-Shirts,Casual,Casual
25828,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,Diva Women Printed Pink Kurta,Ethnic,Festival
52146,Women,Apparel,Topwear,Tshirts,Lavender,Summer,Casual,Femella Women Lavender Polo T-Shirt,Casual,Casual
15681,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,Casual,Highlander Men Classic Chinos Khaki Trousers,Formal,Office
14753,Men,Apparel,Topwear,Shirts,White,Fall,Formal,Arrow Men White Striped Shirt,Formal,Office
41551,Men,Footwear,Shoes,Casual Shoes,Coffee Brown,Spring,Casual,Carlton London Men Brown Casual Shoes,Casual,Casual
40483,Women,Footwear,Shoes,Sports Shoes,Pink,Fall,Sports,Fila Women Pink Speed Lite Sports Shoes,Sporty,Sports
33171,Women,Apparel,Topwear,Tops,Purple,Summer,Casual,Sepia Women Purple Top,Casual,College
38599,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Nike Men Printed Blue T-shirt,Casual,Casual
57434,Women,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Angry Birds Women Blue T-shirt,Casual,Casual
2121,Women,Apparel,Topwear,Shirts,Black,Winter,Casual,Lee Women Black Shirt,Formal,Office
26691,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Puma Men Mid Funpack Black & White Shoes,Casual,Casual
6581,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,Nike Men's The Polo Blue T-shirt,Casual,Casual
34354,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Myntra Men Blue T-shirt,Casual,Casual
22231,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal,Provogue Men Black Formal Shoes,Formal,Office
16004,Men,Apparel,Topwear,Sweaters,Grey,Fall,Casual,Turtle Stripes Men Grey Sweaters,Casual,Winter
7453,Men,Apparel,Topwear,Tshirts,Multi,Summer,Casual,Proline Men Multicolured Striped Polo T-shirt,Casual,Casual
2313,Women,Apparel,Topwear,Tshirts,White,Fall,Sports,Nike Womens Green Polo T-shirt,Casual,Casual
43034,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,Scullers Men Blue Solid Shirt,Formal,Office
54083,Women,Apparel,Topwear,Kurtis,Teal,Summer,Ethnic,Mumbai Slang Women Teal Kurti,Ethnic,Festival
13744,Men,Apparel,Topwear,Shirts,Black,Fall,Formal,Belmonte Men Solid Black Shirts,Formal,Office
12696,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Nike Men Transform White Sports Shoes,Sporty,Sports
50423,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,Casual,U.S. Polo Assn. Men Navy Blue Shoes,Casual,Casual
28539,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,Nike Men Cruiser Retro Black T-shirt,Casual,Casual
5136,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,Wrangler Women Yoke Tucks Checks Pink White Top,Casual,College
20754,Women,Footwear,Shoes,Heels,Black,Spring,Casual,Carlton London Women Black Heels,Party,Party
41763,Women,Apparel,Topwear,Tops,Beige,Summer,Casual,Remanika Women Beige Top,Casual,College
11013,Women,Apparel,Topwear,Tops,Multi,Fall,Casual,Wrangler Women Frill Check Multi Tops,Casual,College
33343,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,Formal,Homme Men Brown Formal Oxford Shoes,Formal,Office
4222,Men,Apparel,Topwear,Tshirts,Brown,Summer,Casual,Probase Men's 8 Brown T-shirt,Casual,Casual
15675,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,Highlander Men High Original Blue Jeans,Casual,Travel
58488,Women,Footwear,Shoes,Flats,Black,Fall,Casual,Senorita Women Black Heels,Casual,Casual
33185,Women,Apparel,Topwear,Tops,White,Summer,Casual,Sepia Women White Top,Casual,College
24132,Men,Apparel,Topwear,Tshirts,Off White,Fall,Casual,ADIDAS Men Printed Off-White T-shirt,Casual,Casual
10307,Women,Footwear,Shoes,Flats,Silver,Fall,Casual,Clarks Women Arizona Metallic Leather Silver Ballerinas,Casual,Casual
42320,Women,Apparel,Saree,Sarees,Purple,Summer,Ethnic,Prafful Purple Crepe Printed Saree,Ethnic,Wedding
26665,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual,Puma Men Metamostro White Shoes,Casual,Casual
6575,Men,Apparel,Topwear,Tshirts,Red,Winter,Casual,Inkfruit Men's Baby Tomato Red T-shirt,Casual,Casual
23317,Women,Apparel,Topwear,Kurtas,Brown,Fall,Ethnic,W Women Brown Printed Kurta,Ethnic,Festival
35272,Women,Apparel,Topwear,Tops,Red,Summer,Casual,Lee Women Sherry Red Top,Casual,College
48428,Men,Apparel,Topwear,Tshirts,Cream,Summer,Casual,French Connection Men Cream Reverse Printed T-shirt,Casual,Casual
23919,Women,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Fila Women Princess Black Casual Shoes,Casual,Casual
12662,Men,Apparel,Topwear,Shirts,White,Fall,Casual,Probase Men Stripes White Shirts,Formal,Office
42112,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,ADIDAS Men Grey T-Shirt,Casual,Casual
3235,Women,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Puma Women Saba Ballet Fun Black Shoe,Casual,Casual
34192,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Proline Men Striped Red & Blue Polo T-shirt,Casual,Casual
6747,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Nike Men's Streetgato White Shoe,Sporty,Sports
35040,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,Fabindia Women Printed White Kurta,Ethnic,Festival
7695,Women,Apparel,Bottomwear,Track Pants,Red,Fall,Casual,Urban Yoga Women's Bij Red Track Pant,Sporty,Sports
51505,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Denizen Women Blue Jeans,Casual,Travel
45337,Women,Footwear,Shoes,Heels,Black,Summer,Casual,Cobblerz Women Black & Grey Sandals,Party,Party
37717,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,John Players Men Polo Black T-shirt,Casual,Casual
53252,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Locomotive Men Blue Jeans,Casual,Travel
56720,Men,Footwear,Shoes,Casual Shoes,Grey,Spring,Casual,Converse Men Grey Shoes,Casual,Casual
24300,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,Casual,Converse Men Oxford Navy Blue Casual Shoes,Casual,Casual
40645,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,Span Women Green Kurta,Ethnic,Festival
1562,Men,Apparel,Topwear,Tshirts,Grey,Fall,Sports,Quechua Men Sweat Proof Grey T-shirt,Casual,Casual
12206,Men,Apparel,Topwear,Tshirts,Yellow,Fall,Casual,Basics Men Yellow Striped T-shirt,Casual,Casual
3651,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Fila Men's Drake Black Silver Shoe,Sporty,Sports
2783,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Ediots Men's Bajau Kya Radio Red T-shirt,Casual,Casual
35424,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,ADIDAS Men Dunkfest White Sports Shoes,Sporty,Sports
22493,Men,Footwear,Shoes,Casual Shoes,Olive,Fall,Casual,ADIDAS Men Bio Str Casual Shoes,Casual,Casual
47004,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,Shree Women Green & Black Kurta,Ethnic,Festival
44681,Women,Apparel,Dress,Dresses,White,Summer,Casual,Wills Lifestyle Women White Dress,Party,Party
53636,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,ADIDAS Men Black Shoes,Casual,Casual
15023,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,ADIDAS Men Printed Black Tshirts,Casual,Casual
4474,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Puma Men's Complete Nightfox Black Blue White Shoe,Sporty,Sports
57296,Men,Apparel,Topwear,Shirts,White,Summer,Casual,French Connection Men White Checks Shirt,Formal,Office
32601,Women,Apparel,Topwear,Tops,Yellow,Summer,Casual,ONLY Women Live Love Yellow Tube Top,Casual,College
53404,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,Alma Women Blue Printed Kurta,Ethnic,Festival
38935,Girls,Apparel,Bottomwear,Leggings,Black,Summer,Casual,Gini and Jony Girls Black Leggings,Casual,Casual
57898,Women,Apparel,Topwear,Tops,Orange,Fall,Casual,Femella Women Multi Coloured Top,Casual,College
37141,Men,Apparel,Topwear,Shirts,Grey,Summer,Casual,Wills Lifestyle Men Stripes Grey Shirt,Formal,Office
5794,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Jealous 21 Women Party Black Top,Casual,College
45561,Women,Apparel,Topwear,Tops,Pink,Winter,Casual,Fila Women Pink Printed Top,Casual,College
15211,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,Arrow Sport Men Solid Navy Blue Polo Tshirts,Casual,Casual
21024,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Black Coffee Men Blue Shirt,Formal,Office
24556,Women,Apparel,Topwear,Tshirts,Orange,Fall,Casual,Nike Women Orange T-shirt,Casual,Casual
10763,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,Nike Men Trainng Blue T-shirt,Casual,Casual
32433,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,ADIDAS Men White Polo T-shirt,Casual,Casual
3463,Women,Footwear,Shoes,Sports Shoes,White,Summer,Sports,ADIDAS Women Furano White Violet Stripe Shoe,Sporty,Sports
12034,Men,Apparel,Topwear,Shirts,Brown,Fall,Formal,Mark Taylor Men Brown Striped Shirts,Formal,Office
43696,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Doodle Boys Printed Yellow T-shirt,Casual,Casual
29249,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,ADIDAS Men Snova Glide 4M Black Sports Shoes,Sporty,Sports
16494,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,LOCOMOTIVE Men Black Printed Round Neck T-shirt,Casual,Casual
51353,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,Spykar Women Blue Jeans,Casual,Travel
12808,Men,Apparel,Topwear,Jackets,Blue,Fall,Sports,Nike Men Zip Pocket Blue Jackets,Unknown,General
6111,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,UCB Women's Basic V Neck Dark Pink T-shirt,Casual,Casual
47236,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual,Playboy Men Brown Low Cut Lace Up Shoes,Casual,Casual
17546,Men,Apparel,Topwear,Shirts,Pink,Fall,Formal,Mark Taylor Men Pink & White Striped Shirt,Formal,Office
17926,Women,Apparel,Bottomwear,Capris,Grey,Fall,Casual,Nike Women Casual Grey Capri,Casual,Casual
19080,Women,Apparel,Topwear,Kurtas,Purple,Fall,Ethnic,W Women Block Print Purple Kurta,Ethnic,Festival
12468,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Basics Men White T-shirt,Casual,Casual
34398,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Myntra Men Rider Black T-shirt,Casual,Casual
32853,Women,Footwear,Shoes,Heels,Green,Winter,Casual,Grendha Women Claudia Green Flats,Party,Party
53864,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,Vishudh Women Brown Printed Kurta,Ethnic,Festival
4028,Unisex,Footwear,Shoes,Casual Shoes,Olive,Summer,Casual,ADIDAS Unisex High Can Oak Olive Shoes,Casual,Casual
58682,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,ALayna Women Brownish Pink  Kurta,Ethnic,Festival
56718,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,Ethnic,Folklore Women Navy Blue Kurta,Ethnic,Festival
4814,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,ADIDAS Men's F50 ST CL Black T-shirt,Casual,Casual
38767,Girls,Apparel,Bottomwear,Shorts,Pink,Summer,Casual,Gini and Jony Girls Pink Shorts,Casual,Casual
24338,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,ADIDAS Men White Printed T-shirt,Casual,Casual
34996,Women,Apparel,Saree,Sarees,Rust,Summer,Ethnic,Fabindia Women H& Printed Rust Sari,Ethnic,Wedding
23921,Women,Footwear,Shoes,Casual Shoes,Grey,Fall,Casual,Fila Women Cortez Grey Casual Shoes,Casual,Casual
48410,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,French Connection Men Grey Printed T-shirt,Casual,Casual
47458,Women,Footwear,Shoes,Heels,Black,Summer,Casual,Tiptopp Women Black Wedges,Party,Party
1902,Men,Apparel,Topwear,Tshirts,Blue,Winter,Sports,FIFA Men Blue Jersey,Casual,Casual
10569,Women,Apparel,Topwear,Tops,White,Fall,Casual,Puma Women Ess White Polo Tshirts,Casual,College
32639,Men,Apparel,Topwear,Tshirts,Red,Summer,Sports,Nike Men Epaulet UV Crew Red T-shirt,Casual,Casual
3669,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Fila Men's Racing Black Gold Shoe,Casual,Casual
8281,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Mr.Men Men's Placid Blue T-shirt,Casual,Casual
48074,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,French Connection Men Purple T-shirt,Casual,Casual
26837,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,Casual,Highlander Men Khaki Trousers,Formal,Office
30952,Women,Apparel,Topwear,Tops,Peach,Summer,Ethnic,Fabindia Women Printed Peach Top,Casual,College
26239,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Proline Men Black Printed T-shirt,Casual,Casual
9161,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,Locomotive Men Cairo Blue Jeans,Casual,Travel
48246,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,Avengers Boys White T-shirt,Casual,Casual
18536,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Puma Men Commander White Sports Shoes,Sporty,Sports
6915,Women,Apparel,Topwear,Tshirts,White,Summer,Sports,Asics Women White Graphic T-shirt,Casual,Casual
12830,Women,Apparel,Dress,Dresses,Green,Fall,Casual,Ant Kids Peaceful Day Green Dresses,Party,Party
22699,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Nike Men Ballista Black Sports Shoes,Sporty,Sports
6129,Unisex,Footwear,Sandal,Sandals,Black,Summer,Casual,Puma Unisex Scuba Black Sandals,Casual,Casual
15229,Men,Footwear,Shoes,Casual Shoes,Beige,Fall,Casual,ADIDAS Originals Men Ciero Mid St Beige Casual Shoes,Casual,Casual
59106,Men,Apparel,Topwear,Jackets,Black,Winter,Casual,Just Natural Men Black Jacket,Unknown,General
56972,Women,Footwear,Shoes,Heels,Black,Winter,Casual,HM Women Black Heels,Party,Party
11689,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,Lee Men Check Green Shirts,Formal,Office
20308,Women,Apparel,Topwear,Sweaters,Black,Fall,Casual,Jealous 21 Women Solid Black Sweater,Casual,Winter
39225,Women,Apparel,Bottomwear,Trousers,Brown,Summer,Casual,Femella Women Heart Print  Brown Trousers,Formal,Office
31048,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,Arrow Sport Men Blue Striped Shirt,Formal,Office
8275,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Mr.Men Men's Coral Red T-shirt,Casual,Casual
19622,Women,Apparel,Topwear,Tops,Green,Summer,Casual,United Colors of Benetton Women Solid Green Top,Casual,College
13318,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,Gini and Jony Kids Boys Check Green Shirts,Formal,Office
48080,Men,Apparel,Topwear,Tshirts,Olive,Summer,Casual,French Connection Men Olive Green T-shirt,Casual,Casual
28959,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,BIBA Women Ethnic White Kurta,Ethnic,Festival
27911,Women,Apparel,Bottomwear,Trousers,Black,Summer,Formal,Scullers For Her Women Black Trousers,Formal,Office
7833,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,Puma Men's Benecio Leather Brown Red Shoe,Casual,Casual
19410,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,ADIDAS Men Black Tshirt,Casual,Casual
8047,Men,Apparel,Topwear,Tshirts,Green,Fall,Sports,Fila Men's Core Pique Polo Green T-shirt,Casual,Casual
9195,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,Spykar Men Style Essentials Kns 0542 Blue Jeans,Casual,Travel
46328,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,Sports,Reebok Men Grey Realflex Optimal Sports Shoes,Sporty,Sports
16458,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Locomotive Men Check Green Shirt,Formal,Office
13916,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Nike Men Air Visi Pro White Sports Shoes,Sporty,Sports
5758,Women,Apparel,Topwear,Tops,White,Summer,Casual,Jealous 21 Women's Multi Color Floral Top,Casual,College
57854,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,Catwalk Women Brown Flats,Party,Party
56986,Women,Footwear,Shoes,Heels,Black,Winter,Casual,HM Women Black Wedges,Party,Party
57068,Women,Apparel,Topwear,Jackets,Blue,Summer,Casual,Elle Women Navy Blue Jacket,Unknown,General
20906,Women,Footwear,Shoes,Heels,Red,Winter,Casual,Catwalk Women Casual Red Heels,Party,Party
2119,Women,Apparel,Topwear,Shirts,Pink,Winter,Casual,Lee Women Pink Shirt,Formal,Office
19074,Women,Apparel,Topwear,Kurtas,Off White,Fall,Ethnic,W Women Thread Work Off White Kurta,Ethnic,Festival
16800,Men,Apparel,Bottomwear,Trousers,Black,Fall,Casual,Highlander Men Solid Black Trouser,Formal,Office
28733,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,W Women Printed Green Kurta,Ethnic,Festival
19848,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,U.S. Polo Assn. Men Striped Green Shirt,Formal,Office
22209,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Timberland Men Green Back Logo T-Shirt,Casual,Casual
59596,Women,Apparel,Saree,Sarees,Brown,Fall,Ethnic,FNF Brown Wedding Collection Sari,Ethnic,Wedding
33975,Women,Apparel,Topwear,Tops,Brown,Summer,Casual,Femella Women Brown Top,Casual,College
52942,Women,Apparel,Saree,Sarees,Pink,Summer,Ethnic,FNF Printed Pink Sari,Ethnic,Wedding
39473,Women,Apparel,Topwear,Kurtis,Black,Summer,Ethnic,Diva Women Black Kurti,Ethnic,Festival
33149,Girls,Apparel,Bottomwear,Leggings,Pink,Summer,Casual,Gini and Jony Girls Pink Leggings,Casual,Casual
11817,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual,Playboy Men Casual White Casual Shoes,Casual,Casual
58676,Women,Apparel,Topwear,Kurtas,Beige,Summer,Ethnic,ALayna Women Printed Beige Kurta,Ethnic,Festival
14559,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,Casual,Vans Men 106 Vulcanized CA Brown Casual Shoes,Casual,Casual
44229,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Nike Men Downshifter White Sports Shoes,Sporty,Sports
39641,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual,Lotto Men White Shoes,Casual,Casual
40689,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,Formal,Numero Uno Men Brown Shoes,Formal,Office
38793,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,DC Comics Men Crew Black T-shirt,Casual,Casual
5932,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual,ADIDAS Men's Daily Vulc Mid Structure White Shoe,Casual,Casual
34962,Women,Apparel,Saree,Sarees,Beige,Summer,Ethnic,Fabindia Beige Jaipur Print Cotton Sari,Ethnic,Wedding
22807,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Locomotive Men Blue Printed T-shirt,Casual,Casual
8611,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Scullers Men White Polo T-Shirts,Casual,Casual
19246,Men,Apparel,Topwear,Jackets,Blue,Fall,Casual,Puma Men Foundation Padded Blue Jacket,Unknown,General
28501,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,Sports,Urban Yoga Men Navy Blue Track Pants,Sporty,Sports
37146,Men,Apparel,Topwear,Shirts,White,Summer,Casual,Wills Lifestyle Men White Mura Shirt,Formal,Office
5793,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,ADIDAS Men's Bike Olive Green T-shirt,Casual,Casual
53403,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,Ethnic,Alma Women Navy Blue Kurta,Ethnic,Festival
21023,Men,Apparel,Topwear,Shirts,White,Fall,Casual,Black Coffee Men White Check Shirt,Formal,Office
4641,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,ADIDAS Men's Adi Montero Blue,Sporty,Sports
10764,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Puma Men Bts Black Tshirts,Casual,Casual
24551,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,Diva Women Blue Printed Kurta,Ethnic,Festival
32434,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Sports,ADIDAS Men Navy Blue Polo T-shirt,Casual,Casual
12033,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Mark Taylor Men Blue Striped Shirt,Formal,Office
43691,Girls,Apparel,Topwear,Tops,Yellow,Summer,Casual,Doodle Girls Printed Yellow Top,Casual,College
18509,Men,Apparel,Topwear,Jackets,Black,Fall,Casual,C Vox Men Bubble 1344 Black Jacket,Unknown,General
16493,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,Locomotive Men Solid Forest Green TShirt,Casual,Casual
51354,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Spykar Women Light Blue Jeans,Casual,Travel
9962,Men,Apparel,Topwear,Tshirts,Red,Fall,Sports,Nike Men Medals Crew Red T-Shirts,Casual,Casual
17541,Men,Apparel,Topwear,Shirts,Green,Fall,Formal,Mark Taylor Men Green & White Striped Shirt,Formal,Office
47231,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,Franco Leone Men Black Slippers,Casual,Casual
6116,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,UCB Men's United Colors Flock Purple T-shirt,Casual,Casual
3656,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Fila Men's Emotion Black Shoe,Sporty,Sports
29840,Men,Apparel,Topwear,Shirts,Grey,Summer,Casual,Basics Men Grey Checked Shirt,Formal,Office
28992,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Status Quo Men Navy Blue Polo T-shirt,Casual,Casual
2784,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Ediots Men's Bajau Kya Radio Turquoise T-shirt,Casual,Casual
22494,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,ADIDAS Men  Adistar Salvation 3 White Sports Shoes,Sporty,Sports
35423,Women,Footwear,Shoes,Sports Shoes,Blue,Summer,Sports,ADIDAS Women Clima Motionwave Blue Sports Shoes,Sporty,Sports
